left,right,expect_time
75,26,6.7066
75,27,13.8133
75,28,12.8789
75,29,12.8889
75,30,8.3465
75,34,13.8133
75,35,12.2228
75,37,12.9519
75,38,8.3465
75,39,7.1712
75,40,6.335
75,41,6.3725
75,45,8.14
75,48,8.1046
75,49,9.9575
75,50,6.7262
75,51,12.9614
75,52,12.199
75,56,8.1326
75,57,9.5983
75,58,11.2312
75,59,9.1378
75,62,13.317
75,66,13.2205
75,67,13.3162
75,69,13.2205
75,70,22.3834
75,73,12.2055
75,74,13.0886
75,75,5.0
75,77,9.0929
75,80,8.5205
75,81,20.2455
75,87,12.199
75,92,9.5435
75,93,12.2228
75,95,11.0889
75,102,12.9519
75,108,8.7741
75,112,8.5205
75,116,5.5382
75,118,20.8467
75,119,14.3611
75,120,8.3332
75,121,20.4395
75,122,9.5309
75,123,9.5631
75,125,11.2312
75,126,9.5983
75,128,8.164
75,129,13.0102
75,130,8.3465
75,131,12.9519
75,132,10.2199
75,133,8.7774
75,135,6.4912
75,136,9.9756
75,137,8.6027
75,138,9.951
75,142,13.3111
75,144,6.4015
75,146,7.4314
75,148,8.3565
75,149,13.8133
75,152,6.7066
75,153,6.4015
75,158,13.0886
75,159,8.1526
75,162,11.6158
75,166,12.8941
75,167,13.3094
75,169,7.3619
75,171,12.2055
75,172,7.1689
75,175,8.5155
75,179,6.7262
75,181,12.199
75,183,5.524
75,186,12.2055
75,187,13.2269
75,189,9.5631
75,190,11.0889
75,191,7.1712
75,192,8.1526
75,194,12.199
75,195,11.6227
75,196,9.2683
75,198,5.4866
75,199,13.3094
75,202,20.6818
75,203,12.8789
75,204,12.9499
75,206,9.1378
75,209,9.0929
75,210,8.1046
75,213,13.2279
75,216,9.5983
75,217,11.2312
75,218,9.1378
75,221,13.3162
75,222,8.3465
75,223,13.2279
75,225,8.3465
75,227,8.6027
75,229,9.9631
75,240,6.4015
75,241,7.1712
75,248,6.7066
75,261,5.4866
75,263,20.2455
75,271,5.517
75,272,9.9746
75,276,9.5631
75,278,9.1176
75,280,8.7807
75,286,13.1142
75,293,8.3465
75,296,8.164
75,298,13.0886
75,299,8.1408
75,300,9.5309
75,308,8.164
75,309,20.6818
75,310,13.0886
75,311,9.0929
75,317,11.0889
75,320,13.3094
75,328,19.8176
75,333,12.1998
75,336,9.9531
75,338,12.2015
75,341,12.9512
75,342,9.5309
75,343,12.2055
75,346,13.317
75,347,13.3119
75,348,8.5158
75,351,6.7425
75,354,5.517
75,355,13.0102
75,356,9.4917
75,359,8.5638
75,360,11.0889
75,366,8.164
75,367,12.8951
75,373,12.2055
75,374,11.2284
75,375,8.1408
75,378,13.1019
75,379,8.5205
75,384,9.5309
75,385,20.4395
75,386,19.9432
75,390,11.1984
75,397,13.0896
75,398,8.5158
75,402,12.8844
75,406,20.4395
75,431,9.5575
75,445,9.9553
75,456,12.8844
75,471,12.9519
75,480,20.5071
75,491,8.1463
75,493,16.0187
75,516,13.8133
75,517,12.2075
75,518,8.5638
75,523,10.6188
75,528,20.5071
75,529,8.1526
75,530,8.7658
75,533,8.3341
75,534,13.0811
75,535,20.2455
75,539,13.2205
75,540,10.6188
75,548,13.2275
75,552,22.3834
75,560,6.7262
75,567,9.4917
75,615,16.8061
75,622,13.2205
75,623,13.317
75,624,19.4418
75,625,11.0754
75,628,8.3341
75,630,6.7262
75,632,7.1689
75,633,8.7658
75,634,15.0894
75,635,8.7658
75,636,12.8844
75,637,18.9847
75,640,9.5309
75,641,5.5645
75,4003,8.5205
75,4004,13.2205
75,4005,8.3341
75,4006,9.9631
75,4007,12.8844
75,4008,13.2205
75,4010,9.5309
75,4011,8.1408
75,4012,9.5309
75,4013,5.517
75,4014,8.5205
75,4015,7.1689
75,4016,13.2205
75,4017,16.0187
75,4018,13.317
75,4019,13.317
75,4020,12.8844
75,4021,12.9519
75,4022,10.6188
75,5005,8.1408
77,1,7.1621
77,2,7.7294
77,3,5.6675
77,4,10.8649
77,5,8.6321
77,6,8.1431
77,7,10.3514
77,8,12.3595
77,9,12.3595
77,10,13.115
77,11,14.4036
77,12,14.5997
77,13,15.7057
77,14,16.6704
77,15,14.6048
77,16,15.3031
77,17,11.7885
77,18,7.3046
77,19,11.7887
77,20,8.091
77,21,7.3046
77,22,13.0702
77,23,9.1615
77,24,13.6048
77,25,13.533
77,26,9.1615
77,27,16.102
77,28,13.0749
77,29,13.0772
77,30,10.9584
77,34,16.102
77,35,14.7212
77,37,13.5418
77,38,10.9584
77,39,14.5989
77,40,9.1424
77,41,9.1952
77,45,13.1156
77,48,8.091
77,49,13.0702
77,50,15.5366
77,51,13.533
77,52,14.7002
77,56,5.98
77,57,8.1723
77,58,10.993
77,59,9.2369
77,62,21.8765
77,66,15.7157
77,67,16.6704
77,69,15.7157
77,70,21.1542
77,73,22.1492
77,74,9.2427
77,75,9.1424
77,77,13.0
77,80,11.7993
77,81,21.0249
77,87,14.7002
77,92,14.4036
77,93,14.7212
77,95,12.99
77,102,13.5418
77,108,7.3978
77,112,19.5912
77,116,12.3717
77,118,19.6802
77,119,13.6048
77,120,14.5917
77,121,21.3148
77,122,13.6048
77,123,14.4063
77,125,10.993
77,126,8.1723
77,128,8.1875
77,129,15.3031
77,130,10.9584
77,131,21.0845
77,132,20.5052
77,133,7.4075
77,135,9.0986
77,136,12.3475
77,137,13.6198
77,138,13.0638
77,142,16.6653
77,144,9.1774
77,146,12.1329
77,148,14.606
77,149,16.102
77,152,9.1615
77,153,9.1774
77,158,9.2427
77,159,13.1232
77,162,13.5308
77,166,13.0925
77,167,16.6636
77,169,14.0792
77,171,14.7108
77,172,19.5127
77,175,11.7885
77,179,15.5366
77,181,14.7002
77,183,12.3647
77,186,14.7108
77,187,15.7057
77,189,14.4063
77,190,12.99
77,191,14.5989
77,192,13.1232
77,194,14.7002
77,195,13.5374
77,196,15.824
77,198,7.3046
77,199,16.6636
77,202,14.7108
77,203,13.0749
77,204,13.5129
77,206,9.2369
77,209,6.5856
77,210,8.091
77,213,15.7065
77,216,8.1723
77,217,10.993
77,218,9.2369
77,221,16.6704
77,222,10.9584
77,223,15.7065
77,225,10.9584
77,227,13.6198
77,229,19.473
77,240,9.1774
77,241,14.5989
77,248,9.1615
77,261,7.3046
77,263,21.0249
77,271,7.3487
77,272,13.0924
77,276,14.4063
77,278,9.2159
77,280,7.4172
77,286,9.3015
77,293,10.9584
77,296,8.1875
77,298,9.2427
77,299,13.1231
77,300,13.6048
77,308,8.1875
77,309,14.7108
77,310,9.2427
77,311,6.5856
77,317,12.99
77,320,16.6636
77,328,13.0728
77,333,14.7009
77,336,13.0664
77,338,14.7024
77,341,13.5143
77,342,13.6048
77,343,14.7108
77,346,21.8765
77,347,16.6661
77,348,11.7889
77,351,9.1942
77,354,7.3487
77,355,15.3031
77,356,14.618
77,359,19.7188
77,360,12.99
77,366,8.1875
77,367,13.0936
77,373,14.7108
77,374,10.9867
77,375,13.1231
77,378,9.2733
77,379,19.5912
77,384,13.6048
77,385,21.3148
77,386,17.716
77,390,10.972
77,397,9.2451
77,398,11.7889
77,402,21.566
77,406,21.3148
77,431,14.4038
77,445,13.069
77,456,13.0728
77,471,21.0845
77,480,20.4231
77,491,13.1194
77,493,14.6023
77,516,16.102
77,517,14.7077
77,518,13.5808
77,523,13.2481
77,528,20.4231
77,529,13.1232
77,530,7.3487
77,533,14.6023
77,534,14.8475
77,535,21.0249
77,539,15.7157
77,540,20.3828
77,548,15.7063
77,552,21.1542
77,560,14.8475
77,567,20.2828
77,615,14.618
77,622,22.5624
77,623,16.6801
77,624,13.5418
77,625,14.4035
77,628,14.6023
77,630,15.5366
77,632,14.6023
77,633,12.3712
77,634,18.8025
77,635,7.3487
77,636,13.0728
77,637,19.7323
77,640,14.4035
77,641,12.3847
77,4003,11.7993
77,4004,15.7157
77,4005,10.972
77,4006,13.0805
77,4007,13.0728
77,4008,22.5624
77,4010,14.4035
77,4011,8.154
77,4012,14.4035
77,4013,12.3712
77,4014,11.7993
77,4015,14.6023
77,4016,15.7157
77,4017,14.6023
77,4018,16.6801
77,4019,21.8765
77,4020,13.0728
77,4021,21.0845
77,4022,13.2481
77,5005,11.7112
80,1,4.812
80,2,4.8122
80,3,4.8128
80,4,8.8902
80,5,8.0115
80,6,8.2813
80,7,7.2279
80,8,8.5223
80,9,8.5223
80,10,8.5341
80,11,17.8522
80,12,7.4577
80,13,15.3729
80,14,18.9741
80,15,15.0964
80,16,11.0956
80,17,5.0835
80,18,5.0749
80,19,5.084
80,20,5.0804
80,21,5.0749
80,22,9.0521
80,23,8.1626
80,24,12.7529
80,25,15.6589
80,26,8.1626
80,27,12.7529
80,28,8.1702
80,29,8.1632
80,30,7.4645
80,34,12.7529
80,35,8.1873
80,37,15.6698
80,38,7.4645
80,39,7.4577
80,40,8.5251
80,41,8.5266
80,45,8.5317
80,48,5.0804
80,49,9.0521
80,50,22.3583
80,51,15.6589
80,52,8.1607
80,56,7.9558
80,57,8.145
80,58,15.2963
80,59,16.038
80,62,18.961
80,66,15.3724
80,67,18.9741
80,69,15.3724
80,70,18.514
80,73,20.8518
80,74,16.1016
80,75,8.5251
80,77,11.7993
80,81,18.9771
80,87,8.1607
80,92,17.8522
80,93,8.1873
80,95,15.6367
80,102,15.6698
80,108,8.1438
80,112,8.5266
80,116,8.5342
80,118,8.1648
80,119,19.1499
80,120,15.094
80,121,18.9771
80,122,12.7529
80,123,17.8605
80,125,15.2963
80,126,8.145
80,128,5.1553
80,129,11.0956
80,130,7.4645
80,131,18.9962
80,132,17.8489
80,133,8.1473
80,135,8.0675
80,136,14.7906
80,137,8.3105
80,138,9.0451
80,142,18.9729
80,144,8.5333
80,146,8.2957
80,148,15.0968
80,149,12.7529
80,152,8.1626
80,153,8.5333
80,158,16.1016
80,159,8.5383
80,162,14.9068
80,166,8.1854
80,167,18.9725
80,169,21.7697
80,171,8.1648
80,172,15.0892
80,175,5.0835
80,179,22.3583
80,181,8.1607
80,183,8.5284
80,186,8.1648
80,187,15.3729
80,189,17.8605
80,190,15.6367
80,191,7.4577
80,192,8.5383
80,194,8.1607
80,195,14.9085
80,196,14.0812
80,198,5.0748
80,199,18.9725
80,202,16.0896
80,203,8.1702
80,204,15.658
80,206,16.038
80,209,11.7993
80,210,5.0804
80,213,15.3732
80,216,8.145
80,217,15.2963
80,218,16.038
80,221,18.9741
80,222,7.4645
80,223,15.3732
80,225,7.4645
80,227,8.3105
80,229,17.8489
80,240,8.5333
80,241,7.4577
80,248,8.1626
80,261,5.0748
80,263,18.9771
80,271,5.0998
80,272,9.0737
80,276,17.8605
80,278,16.0357
80,280,8.1509
80,286,16.1085
80,293,7.4645
80,296,5.1553
80,298,16.1016
80,299,8.5266
80,300,12.7529
80,308,5.1553
80,309,16.0896
80,310,16.1016
80,311,11.7993
80,317,15.6367
80,320,18.9725
80,328,16.0896
80,333,8.1617
80,336,9.0477
80,338,8.1636
80,341,15.6584
80,342,12.7529
80,343,8.1648
80,346,18.961
80,347,18.9731
80,348,5.0843
80,351,8.1721
80,354,5.0998
80,355,11.0956
80,356,7.4535
80,359,18.1433
80,360,15.6367
80,366,5.1553
80,367,8.1864
80,373,8.1648
80,374,15.2953
80,375,8.5266
80,378,16.1052
80,379,8.5266
80,384,12.7529
80,385,18.9771
80,386,15.6698
80,390,15.2917
80,397,16.1019
80,398,5.0843
80,402,20.8518
80,406,18.9771
80,431,17.8601
80,445,9.0503
80,456,8.1648
80,471,18.9962
80,480,15.3724
80,491,8.535
80,493,15.2917
80,516,12.7529
80,517,8.1702
80,518,8.2694
80,523,8.2694
80,528,15.3724
80,529,8.5383
80,530,8.1313
80,533,15.0892
80,534,19.9099
80,535,18.9771
80,539,15.3724
80,540,18.1433
80,548,15.3731
80,552,18.514
80,560,20.8518
80,567,15.0892
80,615,15.2917
80,622,20.0988
80,623,18.9771
80,624,16.7267
80,625,17.4172
80,628,15.0892
80,630,22.3583
80,632,7.4535
80,633,16.0291
80,634,7.4535
80,635,8.1313
80,636,8.1648
80,637,17.7159
80,640,17.8489
80,641,8.5449
80,4003,5.0998
80,4004,15.3724
80,4005,7.4535
80,4006,9.0481
80,4007,8.1648
80,4008,20.0988
80,4010,17.8489
80,4011,5.0998
80,4012,17.8489
80,4013,8.5266
80,4014,5.0998
80,4015,7.4535
80,4016,15.3724
80,4017,15.2917
80,4018,18.9771
80,4019,18.961
80,4020,8.1648
80,4021,18.9962
80,4022,8.2694
80,5005,5.0998
81,1,14.0313
81,2,8.7432
81,3,13.1629
81,4,8.7499
81,5,12.3315
81,6,13.885
81,7,8.7637
81,8,21.0793
81,9,21.0793
81,10,14.1392
81,11,14.1516
81,12,14.2225
81,13,12.5336
81,14,9.0275
81,15,14.1532
81,16,9.0131
81,17,14.198
81,18,18.9672
81,19,14.1982
81,20,13.3184
81,21,18.9672
81,22,9.0044
81,23,18.8876
81,24,15.0816
81,25,12.5313
81,26,18.8876
81,27,15.9994
81,28,12.5356
81,29,12.5352
81,30,13.3394
81,34,20.2292
81,35,18.4455
81,37,12.5319
81,38,13.3394
81,39,14.2225
81,40,20.2413
81,41,20.255
81,45,14.139
81,48,13.3184
81,49,9.0044
81,50,22.9984
81,51,12.5313
81,52,18.4343
81,56,13.1458
81,57,13.3844
81,58,13.3974
81,59,19.5203
81,62,14.1457
81,66,18.8835
81,67,9.0275
81,69,12.5319
81,70,12.5319
81,73,20.7732
81,74,17.7671
81,75,20.2413
81,77,21.0249
81,80,18.9771
81,87,18.4343
81,92,14.1516
81,93,18.4455
81,95,13.3994
81,102,18.8835
81,108,19.1437
81,112,21.0957
81,116,21.0982
81,118,18.4388
81,119,21.0249
81,120,14.143
81,121,14.2093
81,122,15.0816
81,123,14.1542
81,125,13.3974
81,126,13.3844
81,128,13.3434
81,129,9.0131
81,130,13.3394
81,131,22.6874
81,132,21.0957
81,133,19.1448
81,135,12.2893
81,136,17.3832
81,137,18.5879
81,138,8.9866
81,142,9.016
81,144,20.2435
81,146,18.3341
81,148,14.154
81,149,15.9994
81,152,18.8876
81,153,20.2435
81,158,17.7671
81,159,14.1454
81,162,16.843
81,166,12.5528
81,167,9.0121
81,169,22.0612
81,171,18.4388
81,172,21.0957
81,175,14.198
81,179,22.9984
81,181,18.4343
81,183,21.0963
81,186,18.514
81,187,12.5344
81,189,14.1542
81,190,13.3994
81,191,14.2225
81,192,14.1454
81,194,18.4343
81,195,16.8452
81,196,12.5874
81,198,18.9672
81,199,9.0121
81,202,19.8221
81,203,12.5356
81,204,12.5313
81,206,19.5203
81,209,21.0249
81,210,13.3184
81,213,12.5352
81,216,13.3844
81,217,13.3974
81,218,19.5203
81,221,9.0275
81,222,13.3394
81,223,12.5352
81,225,13.3394
81,227,18.5879
81,229,14.1457
81,240,20.2435
81,241,14.2225
81,248,18.8876
81,261,18.9672
81,263,9.0131
81,271,18.9771
81,272,9.046
81,276,14.1542
81,278,19.5178
81,280,19.1458
81,286,17.7771
81,293,13.3394
81,296,13.3434
81,298,17.7671
81,299,20.255
81,300,15.0816
81,308,13.3434
81,309,19.8221
81,310,17.7671
81,311,21.0249
81,317,13.3994
81,320,9.0121
81,328,17.7636
81,333,18.4347
81,336,8.992
81,338,18.4355
81,341,12.5323
81,342,15.0816
81,343,18.514
81,346,14.1457
81,347,9.0179
81,348,14.1984
81,351,18.8903
81,354,18.9771
81,355,9.0131
81,356,13.3372
81,359,20.6437
81,360,13.3994
81,366,13.3434
81,367,12.5538
81,373,18.514
81,374,13.3954
81,375,20.255
81,378,17.7723
81,379,21.0957
81,384,15.0816
81,385,14.2093
81,386,12.5319
81,390,19.4161
81,397,17.7675
81,398,14.1984
81,402,22.6874
81,406,14.2093
81,431,14.1526
81,445,8.9974
81,456,18.8835
81,471,22.6874
81,480,12.5319
81,491,14.1422
81,493,19.1405
81,516,20.2292
81,517,18.4383
81,518,19.0358
81,523,18.3355
81,528,12.5319
81,529,14.1454
81,530,18.8123
81,533,20.255
81,534,23.0466
81,535,9.0131
81,539,18.8835
81,540,20.3295
81,548,12.5349
81,552,12.5319
81,560,20.2331
81,567,14.1457
81,615,13.3854
81,622,22.6874
81,623,13.3372
81,624,17.7636
81,625,19.5101
81,628,20.255
81,630,22.9984
81,632,18.9771
81,633,21.5007
81,634,14.2093
81,635,19.1405
81,636,18.8835
81,637,16.8338
81,640,20.255
81,641,21.1018
81,4003,14.2093
81,4004,12.5319
81,4005,13.3372
81,4006,9.0131
81,4007,12.5319
81,4008,22.6874
81,4010,14.1457
81,4011,13.3372
81,4012,14.1457
81,4013,18.961
81,4014,14.2093
81,4015,14.2093
81,4016,12.5319
81,4017,19.1405
81,4018,9.0131
81,4019,14.1457
81,4020,12.5319
81,4021,22.6874
81,4022,12.5402
81,5005,12.0976
87,1,5.0385
87,2,5.7472
87,3,6.6774
87,4,6.2862
87,5,5.0378
87,6,6.6922
87,7,6.4699
87,8,7.0603
87,9,7.0603
87,10,12.3855
87,11,13.1451
87,12,6.7365
87,13,6.7398
87,14,12.4783
87,15,11.4229
87,16,11.3289
87,17,6.0448
87,18,6.8403
87,19,6.0452
87,20,8.1372
87,21,6.8403
87,22,7.3227
87,23,6.8506
87,24,14.2989
87,25,6.5893
87,26,6.8506
87,27,6.5745
87,28,6.0645
87,29,6.0764
87,30,9.9926
87,34,14.2989
87,35,5.4642
87,37,6.5745
87,38,9.9926
87,39,6.7365
87,40,12.1936
87,41,12.1954
87,45,12.3865
87,48,8.1372
87,49,7.3227
87,50,7.0716
87,51,6.5893
87,52,5.3536
87,56,8.5164
87,57,9.2508
87,58,9.5932
87,59,13.0124
87,62,22.879
87,66,9.9837
87,67,12.4783
87,69,6.7278
87,70,12.4737
87,73,7.0716
87,74,8.8868
87,75,12.1936
87,77,14.7019
87,80,8.1423
87,81,18.4237
87,87,3.5
87,92,13.1451
87,93,5.4642
87,95,9.9046
87,102,10.5618
87,108,8.8721
87,112,12.3855
87,116,7.0858
87,118,6.0612
87,119,20.0879
87,120,11.4266
87,121,12.4737
87,122,14.2989
87,123,13.1501
87,125,9.5933
87,126,9.2508
87,128,8.1628
87,129,11.3289
87,130,9.9926
87,131,13.1361
87,132,13.1361
87,133,8.8765
87,135,6.9631
87,136,9.8101
87,137,7.3964
87,138,7.3109
87,142,12.4738
87,144,12.1999
87,146,9.0425
87,148,11.4238
87,149,6.5745
87,152,6.8506
87,153,12.1999
87,158,8.8868
87,159,12.3925
87,162,7.4095
87,166,6.1013
87,167,12.4723
87,169,14.2326
87,171,5.3826
87,172,11.4165
87,175,6.0448
87,179,7.0716
87,181,5.3536
87,183,7.0735
87,186,6.855
87,187,6.7398
87,189,13.1501
87,190,9.9046
87,191,6.7365
87,192,12.3925
87,194,5.3536
87,195,7.4182
87,196,8.1066
87,198,6.8403
87,199,12.4723
87,202,8.8716
87,203,6.0645
87,204,6.5676
87,206,13.0124
87,209,14.7019
87,210,8.1372
87,213,6.7414
87,216,9.2508
87,217,9.5932
87,218,13.0124
87,221,12.4783
87,222,9.9926
87,223,6.7414
87,225,9.9926
87,227,7.3964
87,229,20.1747
87,240,12.1999
87,241,6.7365
87,248,6.8506
87,261,6.8403
87,263,18.4237
87,271,6.855
87,272,7.3401
87,276,13.1501
87,278,13.0075
87,280,8.8809
87,286,8.9237
87,293,9.9926
87,296,8.1628
87,298,8.8868
87,299,20.8366
87,300,14.2989
87,308,8.1628
87,309,8.8716
87,310,8.8868
87,311,14.7019
87,317,9.9046
87,320,12.4723
87,328,9.2508
87,333,5.3576
87,336,7.3136
87,338,5.3655
87,341,6.5703
87,342,14.2989
87,343,6.855
87,346,22.879
87,347,12.4745
87,348,6.0454
87,351,6.8679
87,354,6.855
87,355,11.3289
87,356,15.3623
87,359,12.4567
87,360,9.9046
87,366,8.1628
87,367,6.1036
87,373,6.855
87,374,9.5915
87,375,20.8366
87,378,8.906
87,379,12.3855
87,384,14.2989
87,385,12.4737
87,386,7.326
87,390,18.5324
87,397,8.8883
87,398,6.0454
87,402,12.3855
87,406,12.4737
87,431,13.1485
87,445,7.3162
87,456,8.1423
87,471,13.1361
87,480,7.6942
87,491,12.3895
87,493,9.5809
87,516,14.2989
87,517,5.3931
87,518,9.0301
87,523,14.876
87,528,7.6942
87,529,12.3925
87,530,11.088
87,533,19.9054
87,534,13.0012
87,535,18.4237
87,539,9.9837
87,540,19.9465
87,548,6.7409
87,552,12.4737
87,560,12.1954
87,567,18.7929
87,615,14.3131
87,622,11.4165
87,623,20.0681
87,624,9.8858
87,625,19.8125
87,628,19.9054
87,630,7.0716
87,632,9.9837
87,633,13.0012
87,634,7.6942
87,635,8.8716
87,636,8.1423
87,637,8.0682
87,640,19.863
87,641,7.1085
87,4003,6.0612
87,4004,6.7278
87,4005,9.9837
87,4006,7.326
87,4007,6.0612
87,4008,11.4165
87,4010,13.1361
87,4011,8.1423
87,4012,13.1361
87,4013,12.1954
87,4014,6.0612
87,4015,6.7278
87,4016,6.7278
87,4017,9.5809
87,4018,12.4737
87,4019,22.879
87,4020,6.0612
87,4021,13.1361
87,4022,7.3471
87,5005,6.0612
92,1,8.973
92,2,8.2019
92,3,8.6167
92,4,9.4916
92,5,9.5402
92,6,9.4412
92,7,9.7558
92,8,9.7979
92,9,9.7979
92,10,8.7364
92,11,11.4811
92,12,14.752
92,13,17.2618
92,14,10.2997
92,15,10.3149
92,16,15.8971
92,17,9.9873
92,18,10.2304
92,19,9.9876
92,20,9.9699
92,21,10.2304
92,22,8.7341
92,23,12.9743
92,24,9.6463
92,25,10.5106
92,26,12.9743
92,27,9.8686
92,28,13.557
92,29,13.57
92,30,13.3527
92,34,13.8368
92,35,13.2003
92,37,10.5276
92,38,13.3527
92,39,14.752
92,40,9.5999
92,41,9.6463
92,45,8.7413
92,48,9.9699
92,49,8.7341
92,50,10.5276
92,51,10.5106
92,52,13.1681
92,56,10.6198
92,57,9.7447
92,58,14.1485
92,59,11.8312
92,62,10.3032
92,66,22.3916
92,67,10.2997
92,69,17.2686
92,70,17.2686
92,73,13.1783
92,74,14.9536
92,75,9.5999
92,77,14.4015
92,80,17.8603
92,81,14.1518
92,87,13.1681
92,92,11.0
92,93,13.2003
92,95,11.8421
92,102,12.9847
92,108,11.0345
92,112,10.0019
92,116,9.8594
92,118,20.1855
92,119,14.4015
92,120,10.293
92,121,14.7486
92,122,9.6463
92,123,11.4954
92,125,14.1485
92,126,9.7447
92,128,9.9989
92,129,15.8971
92,130,13.3526
92,131,10.5276
92,132,9.8686
92,133,11.0387
92,135,9.4833
92,136,12.1829
92,137,11.2995
92,138,8.7135
92,142,10.2863
92,144,9.6284
92,146,10.0592
92,148,10.3171
92,149,9.8686
92,152,12.9743
92,153,9.6284
92,158,14.9536
92,159,8.7557
92,162,14.4835
92,166,13.5746
92,167,10.2819
92,169,11.7086
92,171,13.1783
92,172,14.7486
92,175,9.9873
92,179,10.5276
92,181,13.1681
92,183,9.8387
92,186,19.87
92,187,17.2618
92,189,11.4954
92,190,11.8421
92,191,14.752
92,192,8.7557
92,194,13.1681
92,195,14.4919
92,196,13.8094
92,198,10.2304
92,199,10.2819
92,202,19.8467
92,203,13.557
92,204,10.462
92,206,11.8312
92,209,14.4015
92,210,9.9699
92,213,17.2626
92,216,9.7447
92,217,14.1485
92,218,11.8312
92,221,10.2997
92,222,13.3526
92,223,17.2626
92,225,13.3526
92,227,11.2995
92,229,8.749
92,240,9.6284
92,241,14.752
92,248,12.9743
92,261,10.2304
92,263,14.1518
92,271,10.2502
92,272,8.7696
92,276,11.4954
92,278,11.8149
92,280,11.043
92,286,14.9798
92,293,13.3526
92,296,9.9989
92,298,14.9536
92,299,9.9886
92,300,9.6463
92,308,9.9989
92,309,19.8467
92,310,14.9536
92,311,14.4015
92,317,11.8421
92,320,10.2819
92,328,19.6259
92,333,13.1693
92,336,8.7186
92,338,13.1716
92,341,10.4662
92,342,9.6463
92,343,19.87
92,346,10.3032
92,347,10.2886
92,348,9.9877
92,351,12.9871
92,354,10.2502
92,355,15.8971
92,356,20.2456
92,359,11.2682
92,360,11.8421
92,366,9.9989
92,367,13.5757
92,373,19.87
92,374,14.1463
92,375,9.9886
92,378,14.9672
92,379,10.0019
92,384,9.6463
92,385,14.7486
92,386,13.566
92,390,20.2038
92,397,14.9546
92,398,9.9877
92,402,13.566
92,406,14.7486
92,431,11.4815
92,445,8.7237
92,456,19.9514
92,471,10.5276
92,480,22.6848
92,491,8.7485
92,493,20.3497
92,516,13.8368
92,517,13.1796
92,518,17.5086
92,523,17.2214
92,528,22.6848
92,529,8.7557
92,530,17.4267
92,533,13.3556
92,534,14.9527
92,535,14.1518
92,539,22.3916
92,540,9.9847
92,548,17.2623
92,552,17.2686
92,560,12.9847
92,567,14.1518
92,615,19.519
92,622,17.2686
92,623,13.3556
92,624,14.9527
92,625,11.8318
92,628,13.3556
92,630,10.5276
92,632,20.4416
92,633,11.0352
92,634,21.1
92,635,11.0352
92,636,19.9514
92,637,22.6549
92,640,9.6463
92,641,9.8977
92,4003,10.0019
92,4004,17.2686
92,4005,13.3556
92,4006,8.749
92,4007,13.566
92,4008,17.2686
92,4010,11.4881
92,4011,9.9886
92,4012,11.4881
92,4013,10.2502
92,4014,10.0019
92,4015,14.7486
92,4016,17.2686
92,4017,20.3497
92,4018,10.3032
92,4019,10.3032
92,4020,13.566
92,4021,10.5276
92,4022,9.9847
92,5005,8.749
93,1,5.2457
93,2,5.869
93,3,6.7698
93,4,6.4242
93,5,5.2443
93,6,6.8175
93,7,6.5938
93,8,7.1961
93,9,7.1961
93,10,12.4429
93,11,13.2095
93,12,6.8653
93,13,6.8686
93,14,12.5357
93,15,11.4964
93,16,11.401
93,17,6.1757
93,18,6.9369
93,19,6.1761
93,20,8.1904
93,21,6.9369
93,22,7.3962
93,23,6.9472
93,24,14.3451
93,25,6.7398
93,26,6.9472
93,27,6.7264
93,28,6.194
93,29,6.2066
93,30,10.0444
93,34,14.3451
93,35,5.9273
93,37,6.7264
93,38,10.0444
93,39,6.8653
93,40,12.2426
93,41,12.2444
93,45,12.4432
93,48,8.1904
93,49,7.3962
93,50,7.2095
93,51,6.7398
93,52,5.5755
93,56,8.6221
93,57,9.3201
93,58,9.6639
93,59,13.0747
93,62,22.8979
93,66,10.0355
93,67,12.5357
93,69,6.8573
93,70,12.5318
93,73,7.2095
93,74,9.0023
93,75,12.2426
93,77,14.7446
93,80,8.1955
93,81,18.444
93,87,5.5755
93,92,13.2095
93,93,10.5
93,95,9.9809
93,102,10.6157
93,108,8.9876
93,112,12.4429
93,116,7.2223
93,118,6.1921
93,119,20.1026
93,120,11.5001
93,121,12.5318
93,122,14.3451
93,123,13.2145
93,125,9.664
93,126,9.3201
93,128,8.216
93,129,11.401
93,130,10.0444
93,131,13.2005
93,132,13.2005
93,133,8.992
93,135,7.1157
93,136,9.906
93,137,7.5679
93,138,7.3844
93,142,12.5312
93,144,12.2489
93,146,9.1202
93,148,11.4973
93,149,6.7264
93,152,6.9472
93,153,12.2489
93,158,9.0023
93,159,12.4492
93,162,7.581
93,166,6.2308
93,167,12.5297
93,169,14.3194
93,171,5.6087
93,172,11.49
93,175,6.1757
93,179,7.2095
93,181,5.5755
93,183,7.21
93,186,6.9523
93,187,6.8686
93,189,13.2145
93,190,9.9809
93,191,6.8653
93,192,12.4492
93,194,5.5755
93,195,7.5897
93,196,8.2116
93,198,6.9369
93,199,12.5297
93,202,8.9878
93,203,6.194
93,204,6.7174
93,206,13.0747
93,209,14.7446
93,210,8.1904
93,213,6.8702
93,216,9.3201
93,217,9.6639
93,218,13.0747
93,221,12.5357
93,222,10.0444
93,223,6.8702
93,225,10.0444
93,227,7.5679
93,229,20.1929
93,240,12.2489
93,241,6.8653
93,248,6.9472
93,261,6.9369
93,263,18.444
93,271,6.9523
93,272,7.4136
